age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
46,Private,140469,Prof-school,13,Divorced,Prof-specialty,Husband,White,Male,51033,0,61,United-States,>50K
41,Self-emp-inc,121610,Some-college,12,Married-civ-spouse,Sales,Own-child,White,Male,93140,0,47,United-States,>50K
27,Local-gov,393793,Assoc-voc,9,Never-married,Prof-specialty,Not-in-family,White,Female,99856,0,31,United-States,<=50K
50,?,273923,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,98556,0,36,United-States,<=50K
43,?,108056,HS-grad,11,Widowed,Machine-op-inspct,Husband,White,Male,200,0,31,United-States,<=50K
36,Private,41805,Some-college,10,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,52136,0,39,United-States,<=50K
18,Private,390833,Masters,9,Married-civ-spouse,Other-service,Husband,White,Male,35,4,28,Germany,<=50K
56,Private,122622,12th,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,4585,0,66,United-States,<=50K
38,Private,223993,HS-grad,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,33380,11,35,United-States,<=50K
60,Private,94362,11th,10,Married-civ-spouse,Sales,Unmarried,White,Female,99282,191,31,United-States,<=50K
51,State-gov,89287,HS-grad,13,Married-civ-spouse,Prof-specialty,Own-child,White,Female,60934,0,19,United-States,<=50K
58,Private,264639,11th,9,Never-married,Exec-managerial,Husband,White,Male,42923,1,57,United-States,<=50K
59,Self-emp-not-inc,178934,Masters,10,Married-civ-spouse,Tech-support,Unmarried,White,Male,96258,0,44,United-States,<=50K
32,Private,238496,Bachelors,8,Married-civ-spouse,Transport-moving,Husband,White,Male,4513,3,45,United-States,<=50K
53,Private,142726,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,96704,0,25,United-States,>50K
50,Private,148109,Some-college,9,Married-civ-spouse,Tech-support,Husband,White,Male,11980,2,42,Mexico,<=50K
57,Private,182720,HS-grad,7,Divorced,Transport-moving,Not-in-family,White,Female,45502,0,49,United-States,>50K
28,Private,87250,11th,12,Divorced,Sales,Not-in-family,White,Female,86903,0,45,United-States,<=50K
65,Self-emp-inc,118924,Masters,16,Married-civ-spouse,Prof-specialty,Husband,White,Female,95362,353,70,United-States,>50K
49,Private,267004,Bachelors,12,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,57858,0,36,United-States,>50K
33,Private,141127,HS-grad,7,Never-married,?,Not-in-family,White,Male,1431,35,45,United-States,<=50K
33,Private,272747,10th,11,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,46343,0,58,?,<=50K
48,Private,113217,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,82436,13,57,?,<=50K
31,Private,68895,Some-college,9,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Male,11536,0,41,United-States,<=50K
72,Private,231808,Prof-school,16,Married-civ-spouse,?,Husband,White,Female,94433,0,30,United-States,>50K
39,Private,135856,HS-grad,12,Divorced,Sales,Not-in-family,White,Male,3782,103,60,Philippines,<=50K
42,Private,152608,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,96594,0,32,United-States,<=50K
50,Private,40654,Some-college,12,Married-civ-spouse,Sales,Not-in-family,White,Female,28,8,67,United-States,<=50K
49,Private,337773,Preschool,12,Divorced,Farming-fishing,Unmarried,Black,Male,78583,16,23,United-States,<=50K
40,Private,161425,11th,10,Widowed,Sales,Not-in-family,White,Female,95960,0,15,United-States,<=50K
45,Private,80881,HS-grad,7,Married-civ-spouse,Other-service,Not-in-family,White,Female,8703,6,32,United-States,<=50K
59,Federal-gov,254626,Bachelors,6,Widowed,Prof-specialty,Husband,White,Male,6842,5,35,United-States,>50K
63,Private,318367,Bachelors,11,Widowed,Craft-repair,Husband,White,Male,42265,2,70,United-States,>50K
26,Local-gov,376086,Some-college,9,Never-married,Sales,Other-relative,White,Male,43786,548,40,United-States,>50K
47,Private,90218,HS-grad,13,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,115,0,57,United-States,<=50K
53,Private,229394,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,24525,19,40,Mexico,>50K
28,Federal-gov,484476,Some-college,9,Never-married,Tech-support,Husband,White,Female,36400,0,14,United-States,<=50K
36,Private,164751,HS-grad,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,9919,3,34,?,<=50K
58,Private,313951,Bachelors,14,Never-married,Sales,Other-relative,White,Male,36806,1,47,United-States,>50K
41,Private,208409,HS-grad,14,Married-civ-spouse,Other-service,Not-in-family,White,Male,559,0,62,United-States,>50K
31,Private,471800,HS-grad,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,23328,34,56,United-States,<=50K
43,Private,65154,10th,13,Never-married,Protective-serv,Own-child,White,Male,82925,0,73,United-States,<=50K
39,Private,97788,HS-grad,10,Never-married,Exec-managerial,Husband,White,Male,20648,0,34,El-Salvador,<=50K
73,Private,118616,Assoc-voc,12,Widowed,Tech-support,Not-in-family,White,Male,96444,0,42,United-States,<=50K
23,Private,311352,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,475,0,37,Dominican-Republic,<=50K
20,Private,276968,Some-college,9,Never-married,Craft-repair,Husband,White,Female,83931,0,35,United-States,<=50K
25,Private,194117,Bachelors,9,Never-married,Sales,Wife,White,Male,86750,56,23,United-States,<=50K
40,Self-emp-not-inc,182021,Some-college,6,Never-married,Prof-specialty,Not-in-family,White,Female,89360,0,48,United-States,<=50K
34,Private,74078,HS-grad,7,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,74849,0,34,United-States,<=50K
17,Private,465430,Some-college,8,Never-married,Transport-moving,Own-child,Black,Male,57418,0,35,United-States,>50K
59,Private,77537,HS-grad,16,Never-married,Craft-repair,Not-in-family,White,Male,7116,15,48,United-States,<=50K
22,Private,213724,HS-grad,6,Never-married,?,Unmarried,White,Male,97245,0,43,United-States,<=50K
25,?,159294,Some-college,15,Never-married,Adm-clerical,Not-in-family,White,Male,27176,2,14,United-States,<=50K
50,Private,70218,Some-college,12,Married-civ-spouse,Sales,Husband,White,Male,97432,0,42,United-States,<=50K
51,?,140355,Bachelors,11,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,2416,0,29,United-States,<=50K
36,Self-emp-not-inc,137295,HS-grad,8,Divorced,Exec-managerial,Not-in-family,White,Male,14433,2,35,United-States,<=50K
20,Private,453577,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,1826,206,27,United-States,<=50K
18,Private,47314,Bachelors,9,Never-married,Other-service,Other-relative,White,Male,813,262,29,Cuba,<=50K
33,Private,28289,Some-college,11,Married-spouse-absent,Sales,Not-in-family,White,Male,176,0,52,United-States,<=50K
28,Private,256330,Prof-school,12,Married-civ-spouse,?,Not-in-family,White,Female,614,759,39,United-States,>50K
20,Private,256761,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,68689,0,28,United-States,<=50K
44,Private,151543,HS-grad,11,Married-civ-spouse,Exec-managerial,Wife,White,Male,652,0,23,United-States,<=50K
42,Private,62148,Some-college,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,417,0,20,United-States,>50K
32,State-gov,295859,Bachelors,16,Never-married,Prof-specialty,Husband,White,Female,6443,21,33,United-States,<=50K
31,Private,150133,Bachelors,10,Married-civ-spouse,?,Own-child,White,Male,34301,52,46,Cuba,<=50K
23,Private,65148,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,58491,0,50,United-States,<=50K
72,Private,136413,HS-grad,10,Separated,?,Not-in-family,White,Male,99999,0,50,United-States,<=50K
46,Private,341139,Some-college,8,Divorced,Craft-repair,Husband,Black,Female,11471,5,28,United-States,>50K
78,Local-gov,241667,Assoc-voc,8,Separated,Tech-support,Not-in-family,White,Male,51334,610,37,United-States,>50K
39,Private,94812,Prof-school,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,67973,0,33,Cuba,<=50K
33,Local-gov,119593,HS-grad,15,Never-married,Craft-repair,Other-relative,White,Male,40,0,39,United-States,>50K
56,Self-emp-not-inc,357477,7th-8th,8,Divorced,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,28,0,35,United-States,>50K
44,Private,138082,Doctorate,5,Married-civ-spouse,Adm-clerical,Own-child,White,Male,50344,0,49,United-States,<=50K
52,Private,221224,HS-grad,12,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,9146,0,17,United-States,<=50K
29,Private,318869,HS-grad,15,Never-married,Sales,Husband,White,Female,37525,2,24,United-States,<=50K
47,Private,119095,Some-college,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,8847,335,42,United-States,<=50K
19,Private,110314,11th,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,7759,165,60,United-States,>50K
63,Local-gov,212006,11th,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,5321,0,54,Cuba,>50K
58,Private,87059,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,12320,0,37,Italy,<=50K
25,State-gov,127353,HS-grad,11,Married-civ-spouse,Prof-specialty,Wife,White,Male,652,0,58,United-States,<=50K
68,?,269998,HS-grad,15,Separated,Exec-managerial,Not-in-family,White,Male,18581,98,29,United-States,<=50K
36,Private,113577,11th,8,Married-civ-spouse,Sales,Husband,White,Male,31083,2,42,United-States,<=50K
29,Private,18478,10th,9,Married-spouse-absent,Other-service,Husband,White,Male,95878,1,39,United-States,<=50K
55,Private,189784,Assoc-acdm,10,Separated,Craft-repair,Not-in-family,White,Male,21264,0,64,United-States,<=50K
43,Private,112792,12th,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,90087,0,37,United-States,>50K
27,State-gov,107579,12th,7,Married-civ-spouse,Farming-fishing,Own-child,Black,Male,20736,0,21,United-States,<=50K
44,Self-emp-inc,97988,HS-grad,11,Married-civ-spouse,Tech-support,Own-child,Black,Male,80,285,42,United-States,<=50K
60,Private,50843,Some-college,9,Divorced,?,Unmarried,White,Male,4,0,69,United-States,<=50K
35,Private,83880,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,2942,21,37,United-States,<=50K
31,Private,356802,Assoc-voc,8,Divorced,Farming-fishing,Husband,White,Male,390,0,22,United-States,<=50K
38,Private,48518,10th,9,Married-civ-spouse,Other-service,Husband,White,Female,99942,0,61,United-States,>50K
59,Private,22259,10th,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,97624,0,34,United-States,<=50K
42,Private,397659,Bachelors,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,49770,0,45,United-States,<=50K
34,Local-gov,203770,Assoc-acdm,8,Never-married,Adm-clerical,Husband,White,Male,16826,0,48,United-States,<=50K
35,Self-emp-inc,76541,Some-college,10,Divorced,Farming-fishing,Husband,White,Female,2112,4,19,United-States,<=50K
38,State-gov,193844,Masters,7,Married-civ-spouse,Sales,Not-in-family,White,Male,65203,0,40,United-States,<=50K
38,Private,359253,Bachelors,9,Married-civ-spouse,Transport-moving,Unmarried,White,Male,98018,3,34,United-States,<=50K
28,Self-emp-not-inc,125695,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,96205,0,34,United-States,>50K
20,Private,33685,HS-grad,11,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Male,65005,0,20,United-States,<=50K
33,Private,65927,Bachelors,10,Widowed,Prof-specialty,Not-in-family,White,Female,15063,0,50,United-States,<=50K
30,Private,207346,HS-grad,6,Never-married,Exec-managerial,Husband,Black,Male,41700,0,23,United-States,<=50K
51,?,118911,Some-college,13,Married-civ-spouse,Tech-support,Own-child,White,Male,294,84,57,United-States,<=50K
21,Self-emp-not-inc,610544,Bachelors,7,Never-married,Farming-fishing,Unmarried,White,Male,1193,0,46,United-States,<=50K
48,Private,177391,Some-college,9,Never-married,Transport-moving,Wife,White,Male,17601,1,45,United-States,<=50K
44,Private,188329,10th,7,Separated,Exec-managerial,Not-in-family,White,Female,41270,2,47,United-States,>50K
34,Private,61298,Bachelors,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,153,322,58,United-States,<=50K
38,Federal-gov,820792,11th,5,Married-civ-spouse,Exec-managerial,Own-child,White,Male,28515,0,71,United-States,>50K
55,Private,504823,HS-grad,10,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,72004,0,59,United-States,<=50K
30,Private,85847,Some-college,7,Never-married,Adm-clerical,Husband,White,Male,59935,0,47,United-States,<=50K
37,?,150145,HS-grad,6,Never-married,Craft-repair,Husband,White,Female,56499,0,39,?,<=50K
59,Private,83287,Bachelors,14,Divorced,Sales,Unmarried,White,Female,38441,0,38,United-States,<=50K
33,Local-gov,125596,11th,13,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,99692,0,37,United-States,<=50K
24,Local-gov,183168,Prof-school,8,Never-married,Exec-managerial,Unmarried,Black,Male,64239,0,42,United-States,<=50K
20,Private,133278,5th-6th,10,Never-married,Prof-specialty,Not-in-family,White,Female,606,0,31,United-States,<=50K
46,Private,357350,Bachelors,6,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,18237,0,25,United-States,<=50K
71,Private,142099,Some-college,11,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,2461,0,39,United-States,<=50K
57,Private,132522,HS-grad,9,Divorced,Protective-serv,Wife,White,Male,23915,0,30,United-States,>50K
51,Private,134645,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1750,0,40,United-States,>50K
42,Private,25612,Some-college,11,Divorced,Other-service,Husband,White,Male,5624,11,50,United-States,<=50K
29,Federal-gov,61060,10th,8,Never-married,Craft-repair,Own-child,White,Female,73027,408,55,United-States,<=50K
38,Self-emp-inc,224256,HS-grad,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,15515,0,35,United-States,<=50K
41,Private,115646,Masters,6,Divorced,Protective-serv,Not-in-family,White,Male,1428,127,47,United-States,<=50K
49,Private,119354,Some-college,14,Never-married,Sales,Own-child,Black,Male,2727,91,57,United-States,>50K
25,Private,92021,HS-grad,6,Never-married,?,Husband,White,Female,91518,12,44,United-States,<=50K
44,Private,455649,HS-grad,13,Widowed,Exec-managerial,Not-in-family,White,Female,52844,0,61,United-States,<=50K
26,Private,291774,Some-college,9,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,62985,74,31,United-States,<=50K
32,Private,270414,Bachelors,7,Married-civ-spouse,Craft-repair,Husband,White,Female,201,0,25,United-States,>50K
45,Self-emp-not-inc,79402,HS-grad,14,Married-civ-spouse,Transport-moving,Husband,White,Male,12459,0,46,United-States,<=50K
39,Private,195231,HS-grad,9,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,25752,0,20,United-States,<=50K
79,Private,388630,HS-grad,12,Widowed,Handlers-cleaners,Husband,White,Female,41711,0,39,United-States,>50K
60,Private,162587,Bachelors,8,Married-civ-spouse,Craft-repair,Husband,White,Female,273,0,45,United-States,<=50K
45,Private,356539,HS-grad,9,Never-married,Sales,Wife,White,Male,65752,3,38,United-States,<=50K
39,Private,131489,10th,5,Divorced,Craft-repair,Husband,White,Female,25642,0,35,United-States,<=50K
41,Private,19445,Bachelors,12,Divorced,Adm-clerical,Not-in-family,White,Male,16853,0,36,United-States,<=50K
37,Self-emp-not-inc,86100,Some-college,13,Never-married,Transport-moving,Husband,White,Male,65465,0,35,United-States,<=50K
50,Private,143117,HS-grad,8,Married-civ-spouse,Sales,Not-in-family,White,Male,20,114,18,United-States,<=50K
20,Private,154893,Bachelors,10,Never-married,Sales,Wife,White,Female,81764,0,21,India,<=50K
22,Local-gov,70937,HS-grad,11,Married-spouse-absent,Craft-repair,Own-child,White,Male,4,477,40,United-States,<=50K
23,Private,418925,Some-college,9,Never-married,Sales,Husband,White,Male,38066,0,24,United-States,<=50K
27,Private,320348,HS-grad,10,Never-married,Adm-clerical,Husband,White,Male,343,5,21,United-States,<=50K
47,Private,353608,Assoc-voc,8,Married-civ-spouse,Handlers-cleaners,Not-in-family,Other,Male,13939,1,54,United-States,>50K
70,Private,251444,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,9124,0,45,United-States,<=50K
57,Private,307073,Some-college,12,Divorced,Prof-specialty,Husband,White,Male,56834,1,44,Germany,>50K
57,Federal-gov,445938,HS-grad,14,Divorced,Craft-repair,Husband,White,Male,6160,687,44,United-States,>50K
18,Private,343666,5th-6th,12,Never-married,Machine-op-inspct,Husband,White,Male,94322,0,37,United-States,<=50K
36,?,36553,Bachelors,11,Never-married,Machine-op-inspct,Unmarried,White,Female,97037,55,35,United-States,<=50K
19,?,151197,Some-college,10,Divorced,Sales,Husband,White,Female,24244,0,29,United-States,<=50K
17,?,279305,HS-grad,8,Never-married,Machine-op-inspct,Other-relative,White,Male,74531,7,31,Puerto-Rico,<=50K
19,Private,58912,Some-college,9,Never-married,Exec-managerial,Other-relative,White,Male,11121,243,24,United-States,<=50K
48,Private,76191,HS-grad,15,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Female,45218,11,49,United-States,>50K
25,Private,30521,HS-grad,8,Married-civ-spouse,Other-service,Not-in-family,White,Male,33339,5,27,United-States,<=50K
24,Private,77114,Assoc-voc,12,Never-married,Craft-repair,Husband,Black,Male,10641,791,48,United-States,>50K
40,Private,302310,1st-4th,8,Married-spouse-absent,Transport-moving,Own-child,White,Male,38510,26,22,United-States,<=50K
76,Private,72942,HS-grad,15,Never-married,Prof-specialty,Not-in-family,White,Male,144,58,33,United-States,<=50K
51,Private,343046,Assoc-voc,6,Separated,?,Unmarried,Other,Male,19624,0,32,United-States,>50K
39,Private,358403,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,46184,82,39,United-States,<=50K
32,Private,121999,Some-college,13,Divorced,Craft-repair,Unmarried,White,Male,84775,0,55,United-States,<=50K
54,Private,123436,11th,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,82155,0,75,United-States,<=50K
26,Private,181146,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,60364,0,19,South,<=50K
33,?,65475,Some-college,6,Never-married,Machine-op-inspct,Own-child,White,Male,96076,0,40,Vietnam,<=50K
46,State-gov,134622,Some-college,10,Widowed,Sales,Own-child,White,Male,99792,16,31,Mexico,<=50K
48,Private,191148,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,6084,176,33,Dominican-Republic,<=50K
27,?,57550,11th,13,Married-civ-spouse,Sales,Not-in-family,White,Male,69458,0,53,United-States,>50K
19,Private,216849,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,3739,0,53,United-States,<=50K
